user_id,item_id,timestamp,domain_id,rating
78,661,19,0,5.0
78,93,20,0,5.0
78,482,21,0,5.0
78,662,22,0,5.0
78,663,23,0,5.0
78,636,24,0,5.0
78,664,25,0,3.0
78,665,26,0,5.0
78,666,27,0,5.0
78,173,28,0,1.0
78,667,29,0,5.0
78,668,30,0,4.0
78,669,31,0,1.0
79,670,0,0,5.0
79,671,1,0,1.0
79,672,2,0,2.0
79,443,3,0,5.0
79,673,4,0,1.0
79,674,5,0,1.0
79,675,6,0,5.0
79,676,7,0,1.0
79,519,8,0,5.0
80,677,0,0,5.0
80,10,1,0,5.0
80,678,2,0,5.0
80,679,3,0,5.0
80,626,4,0,1.0
81,680,0,0,5.0
81,681,1,0,5.0
81,682,2,0,5.0
81,683,3,0,5.0
81,684,4,0,5.0
82,685,0,0,1.0
82,686,1,0,5.0
82,687,2,0,5.0
82,688,3,0,3.0
82,689,4,0,3.0
83,690,0,0,4.0
83,691,1,0,5.0
83,692,2,0,5.0
83,693,3,0,5.0
83,694,4,0,2.0
83,695,5,0,4.0
83,696,6,0,5.0
84,697,0,0,5.0
84,698,1,0,4.0
84,699,2,0,4.0
84,700,3,0,4.0
84,701,4,0,4.0
85,702,0,0,4.0
85,703,1,0,4.0
85,704,2,0,1.0
85,705,3,0,1.0
85,706,4,0,5.0
85,707,5,0,3.0
85,708,6,0,5.0
85,317,7,0,2.0
85,709,8,0,4.0
86,172,0,0,5.0
86,710,1,0,4.0
86,7,2,0,4.0
86,93,3,0,5.0
86,171,4,0,1.0
86,711,5,0,4.0
87,114,0,0,4.0
87,712,1,0,2.0
87,368,2,0,2.0
87,713,3,0,5.0
87,714,4,0,5.0
87,715,5,0,3.0
88,716,0,0,1.0
88,717,1,0,2.0
88,269,2,0,5.0
88,718,3,0,5.0
88,719,4,0,5.0
89,720,0,0,5.0
89,721,1,0,4.0
89,722,2,0,5.0
89,723,3,0,5.0
89,724,4,0,5.0
90,725,0,0,2.0
90,726,1,0,4.0
90,727,2,0,3.0
90,16,3,0,5.0
90,728,4,0,5.0
91,729,0,0,5.0
91,730,1,0,5.0
91,731,2,0,5.0
91,732,3,0,5.0
91,631,4,0,5.0
92,297,0,0,2.0
92,298,1,0,3.0
92,733,2,0,2.0
92,85,3,0,5.0
92,285,4,0,5.0
92,156,5,0,4.0
92,734,6,0,1.0
93,701,0,0,5.0
93,735,1,0,5.0
93,736,2,0,5.0
93,737,3,0,5.0
93,738,4,0,5.0
93,713,5,0,5.0
94,739,0,0,5.0
94,740,1,0,5.0
94,741,2,0,5.0
94,742,3,0,5.0
94,743,4,0,5.0
94,744,5,0,5.0
94,173,6,0,1.0
95,530,0,0,5.0
95,274,1,0,4.0
95,277,2,0,4.0
95,745,3,0,4.0
95,746,4,0,4.0
95,747,5,0,3.0
95,53,6,0,4.0
95,473,7,0,4.0
95,748,8,0,3.0
95,749,9,0,5.0
95,750,10,0,4.0
95,108,11,0,4.0
95,751,12,0,5.0
95,202,13,0,5.0
95,481,14,0,4.0
95,752,15,0,4.0
96,753,0,0,5.0
96,687,1,0,4.0
96,754,2,0,4.0
96,440,3,0,5.0
96,755,4,0,5.0
97,756,0,0,3.0
97,757,1,0,5.0
97,758,2,0,5.0
97,759,3,0,3.0
97,63,4,0,4.0
98,687,0,0,5.0
98,721,1,0,1.0
98,760,2,0,3.0
98,10,3,0,5.0
98,761,4,0,2.0
99,762,0,0,1.0
99,763,1,0,5.0
99,764,2,0,5.0
99,765,3,0,3.0
99,757,4,0,4.0
99,653,5,0,5.0
99,766,6,0,5.0
99,767,7,0,3.0
99,768,8,0,5.0
99,37,9,0,5.0
99,193,10,0,4.0
99,111,11,0,4.0
100,769,0,0,3.0
100,770,1,0,5.0
100,209,2,0,5.0
100,771,3,0,5.0
100,772,4,0,4.0
100,773,5,0,5.0
101,774,0,0,5.0
101,775,1,0,3.0
101,776,2,0,3.0
101,777,3,0,5.0
101,778,4,0,4.0
101,779,5,0,5.0
101,780,6,0,5.0
101,781,7,0,5.0
101,782,8,0,5.0
101,280,9,0,5.0
101,783,10,0,5.0
101,784,11,0,4.0
102,785,0,0,5.0
102,117,1,0,4.0
102,786,2,0,3.0
102,787,3,0,4.0
102,390,4,0,5.0
102,788,5,0,5.0
102,637,6,0,5.0
102,171,7,0,2.0
102,789,8,0,4.0
103,790,0,0,1.0
103,791,1,0,5.0
103,792,2,0,1.0
103,682,3,0,5.0
103,793,4,0,4.0
103,794,5,0,5.0
104,795,0,0,5.0
104,150,1,0,5.0
104,687,2,0,5.0
104,796,3,0,5.0
104,797,4,0,5.0
104,798,5,0,5.0
104,799,6,0,5.0
104,800,7,0,5.0
104,801,8,0,5.0
104,203,9,0,5.0
104,108,10,0,5.0
104,802,11,0,5.0
104,803,12,0,5.0
104,804,13,0,5.0
104,576,14,0,5.0
104,805,15,0,4.0
104,806,16,0,5.0
104,297,17,0,4.0
104,464,18,0,5.0
104,807,19,0,5.0
105,808,0,0,5.0
105,108,1,0,2.0
105,98,2,0,4.0
105,809,3,0,5.0
105,810,4,0,3.0
106,811,0,0,5.0
106,812,1,0,5.0
106,813,2,0,5.0
106,814,3,0,5.0
106,815,4,0,5.0
106,816,5,0,5.0
107,817,0,0,4.0
107,818,1,0,4.0
107,819,2,0,5.0
107,61,3,0,5.0
107,820,4,0,1.0
108,821,0,0,5.0
108,822,1,0,2.0
108,81,2,0,5.0
108,823,3,0,5.0
108,298,4,0,3.0
108,291,5,0,5.0
109,320,0,0,1.0
109,11,1,0,5.0
109,824,2,0,5.0
109,825,3,0,2.0
109,826,4,0,5.0
109,827,5,0,5.0
109,828,6,0,5.0
109,108,7,0,4.0
109,829,8,0,5.0
109,830,9,0,2.0
109,831,10,0,4.0
109,832,11,0,5.0
109,833,12,0,5.0
110,764,0,0,5.0
110,834,1,0,1.0
110,740,2,0,4.0
110,835,3,0,3.0
110,836,4,0,4.0
110,837,5,0,5.0
110,781,6,0,3.0
111,271,0,0,5.0
111,838,1,0,5.0
111,749,2,0,5.0
111,839,3,0,2.0
111,768,4,0,5.0
112,236,0,0,4.0
112,410,1,0,4.0
112,563,2,0,4.0
112,476,3,0,5.0
112,840,4,0,5.0
112,841,5,0,3.0
112,842,6,0,5.0
112,843,7,0,5.0
113,199,0,0,5.0
113,844,1,0,5.0
113,845,2,0,5.0
113,321,3,0,5.0
113,69,4,0,5.0
114,846,0,0,5.0
114,593,1,0,4.0
114,626,2,0,4.0
114,847,3,0,5.0
114,576,4,0,5.0
114,848,5,0,4.0
115,849,0,0,2.0
115,850,1,0,2.0
115,851,2,0,3.0
115,852,3,0,5.0
115,480,4,0,5.0
115,853,5,0,2.0
116,447,0,0,5.0
116,781,1,0,5.0
116,854,2,0,3.0
116,855,3,0,5.0
116,856,4,0,4.0
116,857,5,0,3.0
117,858,0,0,4.0
117,859,1,0,5.0
117,860,2,0,5.0
117,861,3,0,5.0
117,577,4,0,5.0
117,862,5,0,5.0
118,863,0,0,4.0
118,864,1,0,1.0
118,865,2,0,3.0
118,297,3,0,3.0
118,85,4,0,5.0
118,866,5,0,5.0
119,867,0,0,4.0
119,868,1,0,3.0
119,869,2,0,5.0
119,687,3,0,5.0
119,870,4,0,5.0
119,672,5,0,5.0
119,871,6,0,5.0
119,872,7,0,5.0
119,873,8,0,5.0
119,874,9,0,5.0
119,66,10,0,5.0
120,875,0,0,5.0
120,876,1,0,5.0
120,877,2,0,5.0
120,878,3,0,5.0
120,329,4,0,5.0
120,879,5,0,3.0
120,880,6,0,5.0
121,254,0,0,2.0
121,881,1,0,5.0
121,882,2,0,3.0
121,883,3,0,4.0
121,884,4,0,2.0
122,885,0,0,5.0
122,886,1,0,5.0
122,108,2,0,5.0
122,887,3,0,5.0
122,247,4,0,4.0
122,888,5,0,1.0
123,889,0,0,5.0
123,768,1,0,2.0
123,890,2,0,4.0
123,891,3,0,5.0
123,892,4,0,5.0
123,893,5,0,3.0
123,894,6,0,5.0
123,449,7,0,5.0
123,895,8,0,5.0
123,174,9,0,3.0
123,896,10,0,3.0
123,897,11,0,5.0
123,154,12,0,5.0
123,898,13,0,5.0
123,53,14,0,5.0
123,540,15,0,5.0
123,899,16,0,5.0
123,900,17,0,5.0
123,901,18,0,2.0
123,902,19,0,2.0
123,903,20,0,5.0
123,803,21,0,5.0
123,650,22,0,5.0
123,268,23,0,5.0
123,904,24,0,4.0
123,905,25,0,4.0
123,906,26,0,5.0
123,81,27,0,5.0
123,907,28,0,5.0
123,908,29,0,5.0
123,909,30,0,5.0
123,43,31,0,1.0
123,910,32,0,5.0
123,911,33,0,2.0
123,912,34,0,5.0
123,809,35,0,5.0
123,913,36,0,5.0
123,914,37,0,5.0
123,915,38,0,4.0
123,916,39,0,5.0
123,917,40,0,5.0
123,832,41,0,4.0
123,918,42,0,1.0
123,919,43,0,5.0
123,920,44,0,5.0
123,921,45,0,1.0
123,922,46,0,1.0
124,923,0,0,5.0
124,924,1,0,3.0
124,925,2,0,4.0
124,926,3,0,4.0
124,927,4,0,2.0
124,928,5,0,2.0
124,108,6,0,5.0
124,720,7,0,2.0
124,858,8,0,5.0
124,307,9,0,3.0
125,929,0,0,4.0
125,618,1,0,5.0
125,930,2,0,5.0
125,931,3,0,5.0
125,932,4,0,5.0
125,933,5,0,4.0
126,934,0,0,3.0
126,935,1,0,4.0
126,76,2,0,2.0
126,936,3,0,3.0
126,937,4,0,2.0
126,102,5,0,2.0
127,179,0,0,5.0
127,938,1,0,4.0
127,264,2,0,4.0
127,939,3,0,5.0
127,940,4,0,5.0
128,941,0,0,3.0
128,942,1,0,4.0
